Size;Speed;StartingPredators;StartingPrey;EnergyMax;EnergyMin;EnergyMoveCost;EnergyFood;EnergyStart;ReproductionRequirement;ReproductionCost;BaseEnergyCost;PlantGrowthPerTick;TurnSpeed;StartingPlants;SPeciationFreshhold;AdddNodeMutationRate;AddConnectionMutationRate;WeightMutationRate;RemoveConnectionRate;PreyVisionAngel;PreyVisionAngels;PreyVisionRange;PreyInputNodes;PredatorVisionAngel;PredatorVisionAngels;PredatorVisionRange;PredatorInputNodes
125;1;200;400;100;0;0.125;45;25;70;60;0.075;0.75;45;0.01;0.0001;50;15;20;1;35;6;18;12;35;6;18;6
tick;PreyPopulation;PredatorPopulation;PlantPopulation;PreyDeathCausePredator;PreyDeathCauseStarvation;PreyDeathCauseAge;PreyDeathCauseEdge;PredatorDeathCauseStarvation;PredatorDeathCauseAge;PredatorDeathCauseEdge;PlantDeathCausePrey;PreyAvredgeGenomeSize;PredatorAvredgeGenomeSize;PreyTimeSinceLastFood;PredatorTimeSinceLastFood;PreyAvredgeLifeSpan;PredatorAvredgeLifeSpan;PreyChildren;PredatorChildren;PreyDeath;PredatorDeath
7054;34;108;352;0;0;0;0;0;0;0;0;4.141176;1.955247;26.88235;253.1574;NaN;NaN;0;0;0;0
7055;34;108;353;0;0;0;0;0;0;0;0;4.141176;1.955247;27.55882;253.8981;NaN;NaN;0;0;0;0
7056;34;108;352;0;0;0;0;0;0;0;0;4.141176;1.955247;28;254.6389;NaN;NaN;0;0;0;0
7057;35;108;351;0;0;0;0;0;0;0;0;4.142857;1.955247;27.85714;255.3796;NaN;NaN;0;0;0;0
7058;36;108;351;0;0;0;0;0;0;0;0;4.142592;1.955247;27.77778;256.1204;NaN;NaN;0;0;0;0
7059;35;108;352;1;0;0;0;0;0;0;0;4.146666;1.955247;27.37143;256.1389;130;NaN;1;0;1;0
7060;35;109;353;0;0;0;0;0;0;0;0;4.146666;1.949542;28.05714;254.5229;NaN;NaN;0;0;0;0
7061;34;107;353;1;0;0;0;2;0;0;0;4.145097;1.938734;27.70588;257.7383;250;348;4;0;1;2
7062;34;107;354;1;0;0;0;0;0;0;0;4.142156;1.938734;27.26471;254.028;54;NaN;1;0;1;0
7063;34;107;355;0;0;0;0;1;0;0;0;4.142156;1.938214;27.91176;249.7664;NaN;597;0;1;0;1
7064;34;107;356;0;0;0;0;0;0;0;0;4.142156;1.938214;28.55882;250.5047;NaN;NaN;0;0;0;0
7065;32;105;357;2;0;0;0;2;0;0;0;4.141666;1.928572;30.1875;246.4095;42.5;975.5;1;2;2;2
7066;32;106;358;0;0;0;0;0;0;0;0;4.141666;1.931866;30.8125;244.8302;NaN;NaN;0;0;0;0
7067;31;106;358;1;0;0;0;0;0;0;0;4.14301;1.931866;27.16129;240.6132;240;NaN;4;0;1;0
7068;32;107;359;0;0;0;0;0;0;0;0;4.142707;1.932503;26.90625;239.1028;NaN;NaN;0;0;0;0
7069;32;106;359;0;0;0;0;1;0;0;0;4.142707;1.927149;26.9375;237.0566;NaN;664;0;1;0;1
7070;32;106;360;0;0;0;0;0;0;0;0;4.142707;1.927149;27.53125;237.7924;NaN;NaN;0;0;0;0
7071;32;105;358;0;0;0;0;1;0;0;0;4.142707;1.932805;27.1875;235.7238;NaN;1510;0;5;0;1
7072;33;104;358;0;0;0;0;1;0;0;0;4.145454;1.932159;27;233.5962;NaN;835;0;2;0;1
7073;33;104;359;0;0;0;0;0;0;0;0;4.145454;1.932159;27.63636;234.3269;NaN;NaN;0;0;0;0
7074;33;104;360;0;0;0;0;0;0;0;0;4.145454;1.932159;28.27273;235.0577;NaN;NaN;0;0;0;0
7075;33;104;361;0;0;0;0;0;0;0;0;4.145454;1.932159;28.90909;235.7885;NaN;NaN;0;0;0;0
7076;32;104;361;1;0;0;0;0;0;0;0;4.145833;1.932159;30.46875;230.4519;27;NaN;0;0;1;0
7077;32;104;360;0;0;0;0;0;0;0;0;4.145833;1.932159;30.40625;231.1827;NaN;NaN;0;0;0;0
7078;33;104;361;0;0;0;0;0;0;0;0;4.148485;1.932159;30.15152;231.9135;NaN;NaN;0;0;0;0
7079;33;104;362;0;0;0;0;0;0;0;0;4.148485;1.932159;30.81818;232.6442;NaN;NaN;0;0;0;0
7080;33;103;363;0;0;0;0;1;0;0;0;4.148485;1.925028;31.48485;231.8349;NaN;725;0;1;0;1
7081;33;103;364;0;0;0;0;0;0;0;0;4.148485;1.925028;32.15152;232.5631;NaN;NaN;0;0;0;0
7082;33;103;364;0;0;0;0;0;0;0;0;4.148485;1.925028;30.78788;233.2913;NaN;NaN;0;0;0;0
7083;34;103;362;0;0;0;0;0;0;0;0;4.148039;1.925028;26.44118;234.0194;NaN;NaN;0;0;0;0
7084;35;103;363;0;0;0;0;0;0;0;0;4.151428;1.925028;26.31429;234.7476;NaN;NaN;0;0;0;0
7085;35;102;363;0;0;0;0;1;0;0;0;4.151428;1.921569;26.88571;230.4608;NaN;1743;0;4;0;1
7086;36;102;362;0;0;0;0;0;0;0;0;4.153704;1.921569;25.44444;231.1863;NaN;NaN;0;0;0;0
7087;38;102;363;0;0;0;0;0;0;0;0;4.161404;1.921569;24.68421;231.9118;NaN;NaN;0;0;0;0
7088;38;102;362;0;0;0;0;0;0;0;0;4.161404;1.921569;25.18421;232.6373;NaN;NaN;0;0;0;0
7089;39;101;363;0;0;0;0;1;0;0;0;4.160684;1.924093;25.10256;228.5644;NaN;1708;0;2;0;1
7090;38;101;363;0;1;0;0;0;0;0;0;4.161403;1.924093;25.02632;229.2871;126;NaN;0;0;1;0
7091;37;101;362;2;0;0;0;0;0;0;0;4.158558;1.924093;24.59459;227.9604;53.5;NaN;2;0;2;0
7092;37;103;359;1;0;0;0;0;0;0;0;4.154954;1.919095;24.56757;216.3398;15;NaN;0;0;1;0
7093;36;104;359;2;0;0;0;0;0;0;0;4.160185;1.913996;25.86111;214.2885;4;NaN;0;0;2;0
7094;36;104;360;1;0;0;0;0;0;0;0;4.160185;1.913996;26.5;214.9808;4;NaN;0;0;1;0
7095;36;105;357;0;0;0;0;0;0;0;0;4.160185;1.916403;25.75;213.6286;NaN;NaN;0;0;0;0
7096;38;105;355;0;0;0;0;0;0;0;0;4.160526;1.916403;24.02632;214.3238;NaN;NaN;0;0;0;0
7097;38;105;356;0;0;0;0;0;0;0;0;4.160526;1.916403;24.63158;215.019;NaN;NaN;0;0;0;0
7098;37;105;355;1;0;0;0;0;0;0;0;4.164865;1.916403;25.18919;215.7143;92;NaN;0;0;1;0
7099;37;105;356;0;0;0;0;0;0;0;0;4.164865;1.916403;25.81081;216.4191;NaN;NaN;0;0;0;0
7100;37;105;356;0;0;0;0;0;0;0;0;4.164865;1.916403;26.05405;217.1238;NaN;NaN;0;0;0;0
7101;38;105;357;0;0;0;0;0;0;0;0;4.16579;1.916403;25.97368;217.8286;NaN;NaN;0;0;0;0
7102;38;105;357;0;0;0;0;0;0;0;0;4.16579;1.916403;26.57895;218.5333;NaN;NaN;0;0;0;0
7103;38;105;358;0;0;0;0;0;0;0;0;4.16579;1.916403;27.18421;219.2381;NaN;NaN;0;0;0;0
7104;36;105;356;2;0;0;0;0;0;0;0;4.165741;1.916403;28.61111;218.5809;119.5;NaN;5;0;2;0
7105;35;106;357;2;0;0;0;0;0;0;0;4.164762;1.921384;29.85714;216.6887;60;NaN;0;0;2;0
7106;35;107;358;0;0;0;0;0;0;0;0;4.164762;1.92783;30.45714;215.3738;NaN;NaN;0;0;0;0
7107;33;106;359;2;0;0;0;1;0;0;0;4.163636;1.925053;30.51515;212.217;63.5;993;1;1;2;1
7108;33;108;360;0;0;0;0;0;0;0;0;4.163636;1.922326;31.09091;208.9815;NaN;NaN;0;0;0;0
7109;33;108;360;0;0;0;0;0;0;0;0;4.163636;1.922326;31.15152;209.6759;NaN;NaN;0;0;0;0
7110;34;108;360;0;0;0;0;0;0;0;0;4.163725;1.922326;30.79412;210.3704;NaN;NaN;0;0;0;0
7111;34;108;360;0;0;0;0;0;0;0;0;4.163725;1.922326;31.38235;211.0648;NaN;NaN;0;0;0;0
7112;34;108;361;0;0;0;0;0;0;0;0;4.163725;1.922326;31.97059;211.7593;NaN;NaN;0;0;0;0
7113;33;108;361;1;0;0;0;0;0;0;0;4.163636;1.922326;33.42424;209.4537;62;NaN;1;0;1;0
7114;32;109;359;1;0;0;0;0;0;0;0;4.163541;1.921;34.46875;206.5596;19;NaN;0;0;1;0
7115;33;110;359;1;0;0;0;0;0;0;0;4.159596;1.921718;34.06061;200.7909;54;NaN;0;0;1;0
7116;32;111;357;1;0;0;0;0;0;0;0;4.161458;1.926427;34.75;198.2613;2;NaN;0;0;1;0
7117;33;112;358;0;0;0;0;0;0;0;0;4.162626;1.923116;34.33333;197.1607;NaN;NaN;0;0;0;0
7118;33;112;358;0;0;0;0;0;0;0;0;4.162626;1.923116;34.9697;197.8304;NaN;NaN;0;0;0;0
7119;34;112;357;0;0;0;0;0;0;0;0;4.161764;1.923116;34.41177;198.5;NaN;NaN;0;0;0;0
7120;34;112;356;1;0;0;0;0;0;0;0;4.159803;1.923116;34.38235;198.7768;156;NaN;0;0;1;0
7121;35;112;357;0;0;0;0;1;0;0;0;4.15619;1.924604;34.08571;193.2143;NaN;754;0;0;0;1
7122;34;112;355;1;0;0;0;0;0;0;0;4.160784;1.924604;33.64706;193.875;98;NaN;2;0;1;0
7123;35;112;355;0;0;0;0;0;0;0;0;4.167619;1.924604;33.37143;194.5446;NaN;NaN;0;0;0;0
7124;34;112;356;1;0;0;0;0;0;0;0;4.165686;1.924604;34.76471;195.2143;90;NaN;1;0;1;0
7125;34;112;357;0;0;0;0;0;0;0;0;4.165686;1.924604;35.44118;195.8929;NaN;NaN;0;0;0;0
7126;33;112;353;1;0;0;0;0;0;0;0;4.161615;1.924604;36.42424;196.5714;40;NaN;0;0;1;0
7127;35;112;354;0;0;0;0;0;0;0;0;4.168571;1.924604;35;197.2589;NaN;NaN;0;0;0;0
7128;34;112;354;1;0;0;0;0;0;0;0;4.169607;1.924604;35.35294;196.3929;87;NaN;2;0;1;0
7129;35;113;355;0;0;0;0;0;0;0;0;4.168571;1.923305;34.97143;195.3363;NaN;NaN;0;0;0;0
7130;35;113;355;0;0;0;0;0;0;0;0;4.168571;1.923305;35.6;196.0177;NaN;NaN;0;0;0;0
7131;35;112;352;0;0;0;0;1;0;0;0;4.168571;1.92014;36.22857;194.3482;NaN;719;0;1;0;1
7132;35;112;353;0;0;0;0;0;0;0;0;4.168571;1.92014;36.94286;195.0268;NaN;NaN;0;0;0;0
7133;35;111;351;0;0;0;0;1;0;0;0;4.168571;1.920922;37.22857;192.6396;NaN;622;0;1;0;1
7134;35;111;351;0;0;0;0;0;0;0;0;4.168571;1.920922;37.97143;193.3153;NaN;NaN;0;0;0;0
7135;35;111;348;0;0;0;0;0;0;0;0;4.168571;1.920922;36.48571;193.991;NaN;NaN;0;0;0;0
7136;37;111;349;0;0;0;0;0;0;0;0;4.172972;1.920922;35.27027;194.6667;NaN;NaN;0;0;0;0
7137;37;111;349;0;0;0;0;0;0;0;0;4.172972;1.920922;36.02703;195.3423;NaN;NaN;0;0;0;0
7138;37;111;349;0;0;0;0;0;0;0;0;4.172972;1.920922;36.78378;196.018;NaN;NaN;0;0;0;0
7139;37;110;350;0;0;0;0;1;0;0;0;4.172972;1.914647;37.56757;194.9909;NaN;779;0;3;0;1
7140;37;108;351;0;0;0;0;2;0;0;0;4.172972;1.915639;38.35135;196.4074;NaN;581;0;1;0;2
7141;37;108;351;0;0;0;0;0;0;0;0;4.172972;1.915639;38.97297;197.0833;NaN;NaN;0;0;0;0
7142;37;108;352;0;0;0;0;0;0;0;0;4.172972;1.915639;39.75676;197.7593;NaN;NaN;0;0;0;0
7143;37;108;353;0;0;0;0;0;0;0;0;4.172972;1.915639;40.54054;198.4352;NaN;NaN;0;0;0;0
7144;37;108;354;0;0;0;0;0;0;0;0;4.172972;1.915639;41.32433;199.1111;NaN;NaN;0;0;0;0
7145;37;108;352;0;0;0;0;0;0;0;0;4.172972;1.915639;42.10811;199.787;NaN;NaN;0;0;0;0
7146;38;108;353;0;0;0;0;0;0;0;0;4.178069;1.915639;41.78947;200.463;NaN;NaN;0;0;0;0
7147;38;108;353;0;0;0;0;0;0;0;0;4.178069;1.915639;42.57895;201.1389;NaN;NaN;0;0;0;0
7148;38;108;354;0;0;0;0;0;0;0;0;4.178069;1.915639;43.36842;201.8148;NaN;NaN;0;0;0;0
7149;38;108;354;0;0;0;0;0;0;0;0;4.178069;1.915639;44.15789;202.4907;NaN;NaN;0;0;0;0
7150;38;108;352;0;0;0;0;0;0;0;0;4.178069;1.915639;44.07895;203.1667;NaN;NaN;0;0;0;0
7151;40;108;352;0;0;0;0;0;0;0;0;4.182499;1.915639;42.65;203.8426;NaN;NaN;0;0;0;0
7152;39;108;346;1;0;0;0;0;0;0;0;4.177777;1.915639;41.53846;204.0833;7;NaN;0;0;1;0
7153;42;109;347;0;0;0;0;0;0;0;0;4.180952;1.916922;39.33333;202.8807;NaN;NaN;0;0;0;0
7154;40;109;346;2;0;0;0;0;0;0;0;4.175;1.916922;41.05;194.0092;101.5;NaN;2;0;2;0
7155;41;110;346;0;0;0;0;0;0;0;0;4.178049;1.914647;40.82927;192.9091;NaN;NaN;0;0;0;0
7156;40;110;345;1;0;0;0;0;0;0;0;4.176666;1.914647;41.9;193.5727;21;NaN;0;0;1;0
7157;41;110;345;0;0;0;0;1;0;0;0;4.178049;1.918182;41.4878;187.2091;NaN;970;0;0;0;1
7158;42;110;344;0;0;0;0;0;0;0;0;4.182539;1.918182;40.57143;187.8727;NaN;NaN;0;0;0;0
7159;44;110;345;0;0;0;0;0;0;0;0;4.187121;1.918182;39.45454;188.5364;NaN;NaN;0;0;0;0
7160;44;110;343;0;0;0;0;0;0;0;0;4.187121;1.918182;40.13636;189.2;NaN;NaN;0;0;0;0
7161;45;110;343;0;0;0;0;0;0;0;0;4.192592;1.918182;39.2;189.8636;NaN;NaN;0;0;0;0
7162;46;110;344;0;0;0;0;0;0;0;0;4.197101;1.918182;39.06522;190.5273;NaN;NaN;0;0;0;0
7163;46;110;344;0;0;0;0;0;0;0;0;4.197101;1.918182;39.78261;191.1909;NaN;NaN;0;0;0;0
7164;46;110;345;0;0;0;0;0;0;0;0;4.197101;1.918182;40.5;191.8545;NaN;NaN;0;0;0;0
7165;46;110;344;0;0;0;0;0;0;0;0;4.197101;1.918182;38.15217;192.5182;NaN;NaN;0;0;0;0
7166;45;110;340;1;0;0;0;0;0;0;0;4.196296;1.918182;33.68889;193.1818;95;NaN;0;0;1;0
7167;47;110;340;0;0;0;0;0;0;0;0;4.202127;1.918182;32.65957;193.8545;NaN;NaN;0;0;0;0
7168;48;110;341;0;0;0;0;0;0;0;0;4.202083;1.918182;32.64583;194.5273;NaN;NaN;0;0;0;0
7169;46;110;340;2;0;0;0;0;0;0;0;4.199275;1.918182;32.80435;193.2909;45.5;NaN;0;0;2;0
7170;46;110;338;1;0;0;0;0;0;0;0;4.197101;1.918182;32.78261;192.4364;113;NaN;2;0;1;0
7171;48;111;338;0;0;0;0;0;0;0;0;4.199305;1.917418;32.08333;191.3784;NaN;NaN;0;0;0;0
7172;48;111;338;0;0;0;0;0;0;0;0;4.199305;1.917418;31.54167;192.054;NaN;NaN;0;0;0;0
7173;48;110;339;0;0;0;0;1;0;0;0;4.199305;1.913637;32.20833;194.4818;NaN;410;0;0;0;1
7174;47;109;334;1;0;0;0;1;0;0;0;4.200709;1.910296;27.6383;191.2844;159;569;2;1;1;1
7175;50;108;335;0;0;0;0;1;0;0;0;4.199333;1.914095;26.64;188.7963;NaN;752;0;1;0;1
7176;50;108;335;0;0;0;0;0;0;0;0;4.199333;1.914095;26.78;189.4722;NaN;NaN;0;0;0;0
7177;51;108;336;0;0;0;0;0;0;0;0;4.198039;1.914095;26.90196;190.1481;NaN;NaN;0;0;0;0
7178;51;108;335;0;0;0;0;0;0;0;0;4.198039;1.914095;27.43137;190.8241;NaN;NaN;0;0;0;0
7179;52;108;335;0;0;0;0;0;0;0;0;4.198076;1.914095;27.11539;191.5;NaN;NaN;0;0;0;0
7180;52;108;336;0;0;0;0;0;0;0;0;4.198076;1.914095;27.76923;192.1759;NaN;NaN;0;0;0;0
7181;50;108;332;2;0;0;0;0;0;0;0;4.195333;1.914095;25.4;188.8148;117;NaN;2;0;2;0
7182;52;109;333;0;0;0;0;0;0;0;0;4.198717;1.914883;25.09615;187.7523;NaN;NaN;0;0;0;0
7183;52;109;331;0;0;0;0;0;0;0;0;4.198717;1.914883;24.84615;188.422;NaN;NaN;0;0;0;0
7184;54;109;332;0;0;0;0;0;0;0;0;4.196296;1.914883;24.59259;189.0917;NaN;NaN;0;0;0;0
7185;54;109;333;0;0;0;0;0;0;0;0;4.196296;1.914883;25.25926;189.7615;NaN;NaN;0;0;0;0
7186;54;109;332;0;0;0;0;0;0;0;0;4.196296;1.914883;20.96296;190.4312;NaN;NaN;0;0;0;0
7187;54;108;333;0;0;0;0;1;0;0;0;4.196296;1.917696;21.64815;187.9259;NaN;3294;0;3;0;1
7188;54;107;331;0;0;0;0;1;0;0;0;4.196296;1.92108;21.64815;182.5421;NaN;1500;0;0;0;1
7189;54;107;332;0;0;0;0;0;0;0;0;4.196296;1.92108;22.35185;183.2056;NaN;NaN;0;0;0;0
7190;53;106;330;1;0;0;0;1;0;0;0;4.19937;1.918764;23.45283;171.3396;7;900;0;0;1;1
7191;55;107;331;0;0;0;0;0;0;0;0;4.202424;1.926273;23.30909;170.3925;NaN;NaN;0;0;0;0
7192;54;107;331;1;0;0;0;0;0;0;0;4.202468;1.926273;23.85185;171.0467;14;NaN;2;0;1;0
7193;53;107;330;1;0;0;0;0;0;0;0;4.199999;1.926273;24.16981;171.7103;35;NaN;1;0;1;0
7194;53;107;329;1;0;0;0;0;0;0;0;4.196855;1.926273;24.41509;171.7477;34;NaN;0;0;1;0
7195;54;108;329;0;0;0;0;0;0;0;0;4.198765;1.932614;24.44444;170.8241;NaN;NaN;0;0;0;0
7196;54;108;329;0;0;0;0;0;0;0;0;4.198765;1.932614;25.14815;171.4907;NaN;NaN;0;0;0;0
7197;54;108;329;0;0;0;0;0;0;0;0;4.198765;1.932614;22.35185;172.1574;NaN;NaN;0;0;0;0
7198;54;108;329;1;0;0;0;0;0;0;0;4.193827;1.932614;22.35185;169.7222;5;NaN;0;0;1;0
7199;55;109;330;0;0;0;0;0;0;0;0;4.196363;1.93578;22.63636;168.8257;NaN;NaN;0;0;0;0
7200;55;109;321;0;0;0;0;0;0;0;0;4.196363;1.93578;21.18182;169.4862;NaN;NaN;0;0;0;0
7201;59;109;322;0;0;0;0;0;0;0;0;4.199999;1.93578;20.45763;170.1468;NaN;NaN;0;0;0;0
7202;58;109;320;1;0;0;0;0;0;0;0;4.198276;1.93578;21.13793;170.8073;8;NaN;1;0;1;0
7203;60;110;321;0;0;0;0;0;0;0;0;4.201666;1.933839;21.13333;169.9182;NaN;NaN;0;0;0;0
7204;57;110;317;3;0;0;0;0;0;0;0;4.200584;1.933839;18.87719;162.7909;80.33334;NaN;4;0;3;0
7205;61;112;318;0;0;0;0;0;0;0;0;4.197267;1.929564;18.29508;160.5446;NaN;NaN;0;0;0;0
7206;61;111;316;0;0;0;0;1;0;0;0;4.197267;1.925426;15.60656;162.6577;NaN;377;0;0;0;1
7207;61;111;316;0;0;0;0;0;0;0;0;4.197267;1.925426;16.26229;163.3243;NaN;NaN;0;0;0;0
7208;61;111;317;0;0;0;0;0;0;0;0;4.197267;1.925426;16.91803;163.991;NaN;NaN;0;0;0;0
7209;60;111;317;1;0;0;0;0;0;0;0;4.196666;1.925426;17.28333;163.6577;95;NaN;2;0;1;0
7210;60;112;318;1;0;0;0;0;0;0;0;4.198888;1.923612;17.93333;160.6161;34;NaN;0;0;1;0
7211;60;113;314;0;0;0;0;0;0;0;0;4.198888;1.925271;18.25;159.8496;NaN;NaN;0;0;0;0
7212;63;113;314;0;0;0;0;0;0;0;0;4.201057;1.925271;18.03175;160.5044;NaN;NaN;0;0;0;0
7213;63;113;315;0;0;0;0;0;0;0;0;4.201057;1.925271;18.68254;161.1593;NaN;NaN;0;0;0;0
7214;61;113;313;2;0;0;0;0;0;0;0;4.199453;1.925271;19.59016;160.2035;24.5;NaN;0;0;2;0
7215;63;115;312;0;0;0;0;0;0;0;0;4.197354;1.930435;19.33333;158.0609;NaN;NaN;0;0;0;0
7216;64;115;313;0;0;0;0;0;0;0;0;4.195833;1.930435;19.6875;158.7043;NaN;NaN;0;0;0;0
7217;64;115;314;0;0;0;0;0;0;0;0;4.195833;1.930435;20.34375;159.3478;NaN;NaN;0;0;0;0
7218;58;115;311;6;0;0;0;0;0;0;0;4.197125;1.930435;21.01724;156.087;119.1667;NaN;8;0;6;0
7219;59;119;312;0;0;0;0;0;0;0;0;4.19435;1.932774;21.33898;151.4706;NaN;NaN;0;0;0;0
7220;59;119;311;0;0;0;0;0;0;0;0;4.19435;1.932774;20.27119;152.1008;NaN;NaN;0;0;0;0
7221;61;119;312;0;0;0;0;0;0;0;0;4.196721;1.932774;20.26229;152.7311;NaN;NaN;0;0;0;0
7222;61;118;310;0;0;0;0;1;0;0;0;4.196721;1.933146;20.21312;147.3983;NaN;923;0;2;0;1
7223;63;118;310;0;0;0;0;0;0;0;0;4.196296;1.933146;20.20635;148.0254;NaN;NaN;0;0;0;0
7224;63;118;308;0;0;0;0;0;0;0;0;4.196296;1.933146;19.96825;148.6525;NaN;NaN;0;0;0;0
7225;64;118;309;0;0;0;0;0;0;0;0;4.199999;1.933146;20.3125;149.2797;NaN;NaN;0;0;0;0
7226;64;117;310;0;0;0;0;1;0;0;0;4.199999;1.936848;20.96875;143.9573;NaN;1601;0;4;0;1
7227;64;117;310;0;0;0;0;0;0;0;0;4.199999;1.936848;21.625;144.5812;NaN;NaN;0;0;0;0
7228;61;117;305;3;0;0;0;0;0;0;0;4.199453;1.936848;19.90164;144.1795;260;NaN;7;0;3;0
7229;66;118;306;0;0;0;0;0;0;0;0;4.19596;1.940208;19;143.5847;NaN;NaN;0;0;0;0
7230;65;118;303;1;0;0;0;0;0;0;0;4.196923;1.940208;18.10769;144.1949;2;NaN;0;0;1;0
7231;66;118;304;0;0;0;0;1;0;0;0;4.197979;1.937854;18.43939;144.822;NaN;270;0;0;0;1
7232;65;118;303;1;0;0;0;0;0;0;0;4.199487;1.937854;19.33846;145.4492;10;NaN;0;0;1;0
7233;66;118;302;0;0;0;0;0;0;0;0;4.20101;1.937854;19.68182;146.0847;NaN;NaN;0;0;0;0
7234;61;118;301;5;0;0;0;0;0;0;0;4.201639;1.937854;20.4918;136.9915;52.6;NaN;4;0;5;0
7235;62;123;301;0;0;0;0;0;0;0;0;4.199999;1.941283;20.82258;132.0325;NaN;NaN;0;0;0;0
7236;61;123;299;1;0;0;0;0;0;0;0;4.200546;1.941283;20.52459;132.6423;86;NaN;2;0;1;0
7237;63;123;300;0;0;0;0;0;0;0;0;4.202116;1.941283;20.52381;133.2602;NaN;NaN;0;0;0;0
7238;63;122;300;0;0;0;0;1;0;0;0;4.202116;1.946266;21.1746;128.2705;NaN;1797;0;2;0;1
7239;63;122;299;0;0;0;0;0;0;0;0;4.202116;1.946266;21.44444;128.8852;NaN;NaN;0;0;0;0
7240;65;121;300;0;0;0;0;1;0;0;0;4.204102;1.9472;21.41538;123.2149;NaN;2700;0;3;0;1
7241;64;121;295;1;0;0;0;0;0;0;0;4.205208;1.9472;19.64063;121.2479;27;NaN;1;0;1;0
7242;66;122;292;2;0;0;0;0;0;0;0;4.20303;1.942168;16.33333;120.4508;94;NaN;1;0;2;0
7243;68;122;293;0;0;0;0;1;0;0;0;4.206862;1.94399;16.44118;119.8197;NaN;764;0;3;0;1
7244;65;122;289;4;0;0;0;0;0;0;0;4.216923;1.94399;16.18462;115;153.5;NaN;12;0;4;0
7245;67;124;290;1;0;0;0;0;0;0;0;4.223383;1.945341;16.25373;113.7581;78;NaN;0;0;1;0
7246;66;125;291;1;0;0;0;0;0;0;0;4.221717;1.945778;17.06061;111.44;42;NaN;0;0;1;0
7247;66;126;292;0;0;0;0;0;0;0;0;4.221717;1.946208;17.62121;111.1667;NaN;NaN;0;0;0;0
7248;66;126;292;0;0;0;0;0;0;0;0;4.221717;1.946208;18.18182;111.7778;NaN;NaN;0;0;0;0
7249;66;126;293;0;0;0;0;0;0;0;0;4.221717;1.946208;18.74242;112.3889;NaN;NaN;0;0;0;0
7250;66;126;294;0;0;0;0;0;0;0;0;4.221717;1.946208;19.30303;113;NaN;NaN;0;0;0;0
7251;64;126;293;2;0;0;0;0;0;0;0;4.219791;1.946208;19.875;107.6746;108.5;NaN;5;0;2;0
7252;64;127;292;1;0;0;0;0;0;0;0;4.221875;1.941383;18.92188;107.4331;203;NaN;4;0;1;0
7253;64;127;291;1;0;0;0;0;0;0;0;4.21875;1.941383;16.29688;108.0472;95;NaN;0;0;1;0
7254;66;127;291;0;0;0;0;0;0;0;0;4.216162;1.941383;16.33333;108.6693;NaN;NaN;0;0;0;0
7255;66;127;289;0;0;0;0;0;0;0;0;4.216162;1.941383;14.45455;109.2913;NaN;NaN;0;0;0;0
7256;69;127;289;0;0;0;0;0;0;0;0;4.218357;1.941383;14.36232;109.9134;NaN;NaN;0;0;0;0
7257;69;127;290;0;0;0;0;0;0;0;0;4.218357;1.941383;14.89855;110.5354;NaN;NaN;0;0;0;0
7258;69;127;289;0;0;0;0;0;0;0;0;4.218357;1.941383;15.18841;111.1575;NaN;NaN;0;0;0;0
7259;70;127;282;1;0;0;0;0;0;0;0;4.216667;1.941383;13.81429;107.7008;78;NaN;1;0;1;0
7260;75;127;283;0;0;0;0;0;0;0;0;4.218222;1.941383;13.42667;108.3228;NaN;NaN;0;0;0;0
7261;75;127;283;0;0;0;0;0;0;0;0;4.218222;1.941383;13.93333;108.9449;NaN;NaN;0;0;0;0
7262;76;126;284;0;0;0;0;1;0;0;0;4.216667;1.936949;14.27632;110.4365;NaN;294;0;0;0;1
7263;75;126;278;1;0;0;0;0;0;0;0;4.216444;1.936949;14.70667;110.9127;4;NaN;0;0;1;0
7264;76;126;279;0;0;0;0;0;0;0;0;4.215789;1.936949;15.0921;111.5397;NaN;NaN;0;0;0;0
7265;75;126;276;2;0;0;0;0;0;0;0;4.216889;1.936949;14.70667;109.6746;52.5;NaN;1;0;2;0
7266;77;126;276;0;0;0;0;0;0;0;0;4.214286;1.936949;14.90909;110.3016;NaN;NaN;0;0;0;0
7267;75;124;273;2;0;0;0;2;0;0;0;4.212889;1.941308;14.98667;106.4436;15;620;0;0;2;2
7268;76;124;273;0;0;0;0;1;0;0;0;4.210965;1.948477;15.4079;99.62096;NaN;946;0;0;0;1
7269;76;124;274;0;0;0;0;0;0;0;0;4.210965;1.948477;16.02632;100.25;NaN;NaN;0;0;0;0
7270;75;124;270;1;0;0;0;0;0;0;0;4.209333;1.948477;16.08;100.879;104;NaN;0;0;1;0
7271;75;124;271;0;0;0;0;0;0;0;0;4.209333;1.948477;16.74667;101.5161;NaN;NaN;0;0;0;0
7272;74;124;270;1;0;0;0;0;0;0;0;4.208559;1.948477;16.90541;102.1129;137;NaN;3;0;1;0
7273;75;124;271;0;0;0;0;1;0;0;0;4.207112;1.95699;17.33333;96.74194;NaN;1862;0;1;0;1
7274;75;124;270;0;0;0;0;0;0;0;0;4.207112;1.95699;17.48;97.37096;NaN;NaN;0;0;0;0
7275;75;124;271;1;0;0;0;0;0;0;0;4.210223;1.95699;18.13333;98;71;NaN;0;0;1;0
7276;75;125;272;0;0;0;0;0;0;0;0;4.210223;1.955112;18.78667;97.848;NaN;NaN;0;0;0;0
